Time_s   F0_Hz
8.524333   530.975969
8.534333   532.234308
8.544333   534.476302
8.554333   532.863862
8.564333   --undefined--
8.574333   --undefined--
8.584333   --undefined--
8.594333   --undefined--
8.604333   --undefined--
8.614333   --undefined--
8.624333   --undefined--
8.634333   560.039766
8.644333   542.050664
8.654333   532.293849
8.664333   536.263387
8.674333   539.490084
8.684333   542.088751
8.694333   534.236584
8.704333   532.569115
8.714333   536.694361
8.724333   533.384482
8.734333   531.630308
8.744333   533.792916
8.754333   533.182075
8.764333   533.095303
8.774333   532.325175
8.784333   533.177301
8.794333   533.550481
8.804333   532.994102
8.814333   533.372499
8.824333   530.834121
8.834333   537.908070
8.844333   547.494010
8.854333   531.740628
8.864333   534.975564
8.874333   540.173877
8.884333   544.094219
8.894333   539.850143
8.904333   --undefined--
8.914333   --undefined--
8.924333   --undefined--
8.934333   --undefined--
8.944333   --undefined--
8.954333   --undefined--
8.964333   --undefined--
8.974333   --undefined--
8.984333   --undefined--
8.994333   --undefined--
9.004333   --undefined--
9.014333   --undefined--
9.024333   --undefined--
9.034333   --undefined--
9.044333   --undefined--
9.054333   --undefined--
9.064333   --undefined--
9.074333   --undefined--
9.084333   --undefined--
9.094333   --undefined--
9.104333   --undefined--
9.114333   --undefined--
9.124333   269.515969
9.134333   266.126217
9.144333   268.049764
9.154333   268.740180
9.164333   269.198998
9.174333   265.063949
9.184333   264.643079
9.194333   266.126500
9.204333   264.114300
9.214333   263.532028
9.224333   264.786235
9.234333   264.654844
9.244333   264.935647
9.254333   265.250974
9.264333   265.647089
9.274333   265.830424
9.284333   265.918825
9.294333   266.124262
9.304333   265.503789
9.314333   265.218089
9.324333   265.726641
9.334333   266.153323
9.344333   265.797278
9.354333   265.190861
9.364333   265.229957
9.374333   265.450000
9.384333   264.642115
9.394333   --undefined--
9.404333   --undefined--
9.414333   --undefined--
9.424333   --undefined--
9.434333   --undefined--
9.444333   --undefined--
9.454333   --undefined--
9.464333   --undefined--
9.474333   --undefined--
9.484333   --undefined--
9.494333   --undefined--
9.504333   --undefined--
9.514333   --undefined--
9.524333   --undefined--
9.534333   --undefined--
9.544333   --undefined--
9.554333   --undefined--
