Time_s   F0_Hz
8.421667   288.310408
8.431667   288.415212
8.441667   287.966663
8.451667   288.347239
8.461667   288.608192
8.471667   288.495563
8.481667   190.723187
8.491667   186.031612
8.501667   185.709873
8.511667   186.594914
8.521667   185.878941
8.531667   184.280172
8.541667   183.880438
8.551667   184.246306
8.561667   184.763605
8.571667   184.596260
8.581667   184.899224
8.591667   189.043637
8.601667   193.796151
8.611667   193.962225
8.621667   190.826108
8.631667   191.116409
8.641667   192.020949
8.651667   192.345563
8.661667   192.176550
8.671667   191.856285
8.681667   191.599811
8.691667   192.152589
8.701667   192.401677
8.711667   192.134943
8.721667   192.040349
8.731667   191.871818
8.741667   192.181289
8.751667   192.411555
8.761667   192.189165
8.771667   192.030272
8.781667   192.312874
8.791667   --undefined--
8.801667   --undefined--
8.811667   --undefined--
8.821667   374.642884
8.831667   371.348101
8.841667   373.089521
8.851667   372.542174
8.861667   369.249702
8.871667   366.861901
8.881667   366.705745
8.891667   368.011086
8.901667   368.496422
8.911667   368.086372
8.921667   368.013287
8.931667   367.883980
8.941667   367.971460
8.951667   367.733879
8.961667   367.698724
8.971667   368.187120
8.981667   --undefined--
8.991667   --undefined--
9.001667   --undefined--
9.011667   --undefined--
9.021667   --undefined--
9.031667   --undefined--
9.041667   --undefined--
9.051667   318.733190
9.061667   314.717125
9.071667   325.710233
9.081667   327.227597
9.091667   326.534482
9.101667   326.800808
9.111667   326.549622
9.121667   326.251456
9.131667   326.804227
9.141667   328.405674
9.151667   327.927393
9.161667   327.407350
9.171667   341.464238
9.181667   370.101379
9.191667   371.836502
9.201667   373.053559
9.211667   371.049514
9.221667   368.097509
9.231667   365.641001
9.241667   365.960157
9.251667   368.149847
9.261667   367.188874
9.271667   286.137320
9.281667   290.990366
9.291667   291.219972
9.301667   286.873270
9.311667   286.677590
9.321667   288.619923
9.331667   288.585442
9.341667   288.107785
9.351667   288.575298
9.361667   288.070063
9.371667   288.006879
9.381667   288.430725
9.391667   288.219686
9.401667   288.310835
9.411667   287.809840
9.421667   288.087947
9.431667   293.351466
9.441667   290.872328
9.451667   287.151925
9.461667   285.936094
9.471667   285.856507
9.481667   286.482678
9.491667   286.554166
9.501667   290.858236
9.511667   291.082459
9.521667   287.098273
9.531667   286.965674
9.541667   288.357324
9.551667   288.278242
9.561667   288.263585
9.571667   288.419980
9.581667   287.464090
9.591667   288.167206
9.601667   288.552762
9.611667   288.519833
9.621667   288.381169
9.631667   287.969012
9.641667   288.413912
9.651667   288.877526
9.661667   288.582272
9.671667   288.334959
9.681667   287.965685
9.691667   --undefined--
9.701667   --undefined--
9.711667   --undefined--
9.721667   184.961525
9.731667   184.971369
9.741667   186.987899
9.751667   185.811088
9.761667   184.063833
9.771667   183.302096
9.781667   183.720987
9.791667   184.528769
9.801667   184.300665
9.811667   183.933433
9.821667   183.786313
9.831667   183.797448
9.841667   184.025045
9.851667   184.221093
9.861667   --undefined--
9.871667   --undefined--
9.881667   --undefined--
9.891667   --undefined--
9.901667   --undefined--
9.911667   --undefined--
9.921667   --undefined--
9.931667   --undefined--
9.941667   --undefined--
9.951667   --undefined--
9.961667   --undefined--
9.971667   377.487105
9.981667   371.456025
9.991667   373.913613
10.001667   373.803041
10.011667   369.513253
10.021667   366.955210
10.031667   366.392547
10.041667   368.451257
10.051667   369.022299
10.061667   368.347763
10.071667   367.813981
10.081667   367.442483
10.091667   367.978065
10.101667   367.576291
10.111667   367.277658
10.121667   --undefined--
10.131667   --undefined--
10.141667   --undefined--
10.151667   --undefined--
10.161667   --undefined--
10.171667   --undefined--
10.181667   --undefined--
10.191667   --undefined--
10.201667   288.485975
10.211667   291.211337
10.221667   290.718176
10.231667   286.410719
10.241667   287.948071
10.251667   291.857195
10.261667   --undefined--
10.271667   81.858468
10.281667   81.983047
10.291667   81.731971
10.301667   81.860346
10.311667   81.999392
10.321667   81.921560
10.331667   81.906781
10.341667   81.960558
10.351667   82.160860
10.361667   82.223478
10.371667   82.083470
10.381667   81.983473
10.391667   82.151684
10.401667   82.214379
10.411667   82.193858
10.421667   82.195635
10.431667   82.202469
10.441667   82.236202
10.451667   82.314145
10.461667   --undefined--
10.471667   --undefined--
10.481667   --undefined--
10.491667   --undefined--
10.501667   --undefined--
10.511667   --undefined--
10.521667   288.924082
10.531667   291.604993
10.541667   291.432661
10.551667   286.208605
10.561667   288.348746
10.571667   289.097188
10.581667   288.685370
10.591667   288.594878
10.601667   288.471820
10.611667   288.113240
10.621667   288.543464
10.631667   288.463463
10.641667   288.248774
10.651667   288.012690
10.661667   288.248516
10.671667   288.254203
10.681667   288.783665
10.691667   288.819956
10.701667   288.494749
10.711667   288.552658
10.721667   288.533038
10.731667   288.462758
10.741667   288.565723
10.751667   288.738157
10.761667   288.726243
10.771667   288.722102
10.781667   288.747970
10.791667   288.584645
10.801667   289.794313
10.811667   289.418673
10.821667   290.920269
10.831667   292.504694
10.841667   288.172002
10.851667   286.460091
10.861667   288.790048
10.871667   288.530200
10.881667   288.392835
10.891667   288.302718
10.901667   287.677442
10.911667   288.712340
10.921667   288.674563
10.931667   288.310073
10.941667   288.204525
10.951667   287.692705
10.961667   288.971894
10.971667   288.767089
10.981667   288.414014
10.991667   288.776845
11.001667   288.109782
11.011667   289.163721
11.021667   288.604214
11.031667   288.681326
11.041667   289.317410
11.051667   288.377744
11.061667   289.176953
11.071667   --undefined--
11.081667   147.828333
11.091667   147.951262
11.101667   149.240223
11.111667   148.378055
11.121667   146.864016
11.131667   146.650215
11.141667   147.263597
11.151667   147.391829
11.161667   147.023835
11.171667   147.081804
11.181667   147.248615
11.191667   146.958973
11.201667   146.935626
11.211667   147.007258
11.221667   147.178094
11.231667   147.000804
11.241667   146.820485
11.251667   --undefined--
11.261667   288.218674
11.271667   290.072164
11.281667   291.717443
11.291667   287.996179
11.301667   286.378792
11.311667   288.180028
11.321667   288.594771
11.331667   288.773701
11.341667   288.474934
11.351667   188.937464
11.361667   185.370058
11.371667   148.077521
11.381667   148.859567
11.391667   147.505453
11.401667   146.522651
11.411667   146.500563
11.421667   147.098688
11.431667   147.280829
11.441667   146.996781
11.451667   180.431831
11.461667   181.385011
11.471667   191.563183
11.481667   188.242048
11.491667   183.470769
11.501667   185.614905
11.511667   187.641813
11.521667   187.245476
11.531667   187.362145
11.541667   186.873800
11.551667   185.996386
11.561667   188.227450
11.571667   188.493605
11.581667   187.769852
11.591667   186.432959
11.601667   187.208132
11.611667   187.852067
11.621667   187.196273
11.631667   187.022242
11.641667   --undefined--
11.651667   --undefined--
11.661667   --undefined--
11.671667   --undefined--
11.681667   --undefined--
11.691667   --undefined--
11.701667   --undefined--
11.711667   --undefined--
11.721667   --undefined--
11.731667   --undefined--
11.741667   --undefined--
11.751667   --undefined--
11.761667   --undefined--
11.771667   --undefined--
11.781667   --undefined--
11.791667   --undefined--
11.801667   --undefined--
11.811667   --undefined--
11.821667   --undefined--
11.831667   --undefined--
11.841667   --undefined--
11.851667   --undefined--
11.861667   --undefined--
11.871667   --undefined--
11.881667   --undefined--
11.891667   --undefined--
11.901667   --undefined--
11.911667   --undefined--
11.921667   --undefined--
11.931667   --undefined--
11.941667   --undefined--
11.951667   --undefined--
11.961667   --undefined--
11.971667   --undefined--
11.981667   --undefined--
11.991667   --undefined--
12.001667   --undefined--
12.011667   --undefined--
12.021667   --undefined--
12.031667   --undefined--
12.041667   --undefined--
12.051667   --undefined--
12.061667   --undefined--
12.071667   --undefined--
12.081667   --undefined--
12.091667   --undefined--
12.101667   --undefined--
12.111667   --undefined--
12.121667   --undefined--
12.131667   --undefined--
12.141667   --undefined--
12.151667   --undefined--
12.161667   --undefined--
12.171667   --undefined--
12.181667   --undefined--
12.191667   --undefined--
12.201667   --undefined--
12.211667   --undefined--
12.221667   --undefined--
12.231667   --undefined--
12.241667   --undefined--
12.251667   --undefined--
12.261667   --undefined--
12.271667   --undefined--
12.281667   --undefined--
12.291667   --undefined--
12.301667   --undefined--
12.311667   --undefined--
12.321667   --undefined--
12.331667   --undefined--
12.341667   --undefined--
12.351667   --undefined--
12.361667   --undefined--
12.371667   --undefined--
12.381667   --undefined--
12.391667   --undefined--
12.401667   --undefined--
12.411667   --undefined--
12.421667   --undefined--
12.431667   --undefined--
12.441667   --undefined--
12.451667   --undefined--
12.461667   --undefined--
12.471667   --undefined--
12.481667   --undefined--
12.491667   --undefined--
12.501667   --undefined--
12.511667   --undefined--
12.521667   --undefined--
12.531667   --undefined--
12.541667   --undefined--
12.551667   --undefined--
12.561667   --undefined--
12.571667   --undefined--
12.581667   --undefined--
12.591667   --undefined--
12.601667   --undefined--
12.611667   --undefined--
12.621667   --undefined--
12.631667   --undefined--
12.641667   --undefined--
12.651667   --undefined--
12.661667   --undefined--
12.671667   --undefined--
12.681667   --undefined--
12.691667   --undefined--
12.701667   --undefined--
12.711667   --undefined--
12.721667   --undefined--
12.731667   --undefined--
12.741667   --undefined--
12.751667   --undefined--
12.761667   --undefined--
12.771667   --undefined--
12.781667   --undefined--
12.791667   --undefined--
12.801667   --undefined--
12.811667   --undefined--
12.821667   --undefined--
12.831667   --undefined--
12.841667   --undefined--
12.851667   --undefined--
12.861667   --undefined--
12.871667   --undefined--
12.881667   --undefined--
12.891667   --undefined--
12.901667   --undefined--
12.911667   --undefined--
12.921667   --undefined--
12.931667   --undefined--
12.941667   --undefined--
12.951667   --undefined--
12.961667   --undefined--
12.971667   --undefined--
12.981667   --undefined--
12.991667   --undefined--
13.001667   --undefined--
13.011667   --undefined--
13.021667   --undefined--
13.031667   --undefined--
13.041667   --undefined--
13.051667   --undefined--
13.061667   --undefined--
13.071667   --undefined--
13.081667   --undefined--
13.091667   --undefined--
13.101667   --undefined--
13.111667   --undefined--
13.121667   --undefined--
13.131667   --undefined--
13.141667   --undefined--
13.151667   --undefined--
