Time_s   F0_Hz
17.617312   --undefined--
17.627312   --undefined--
17.637312   --undefined--
17.647312   --undefined--
17.657312   --undefined--
17.667312   --undefined--
17.677312   --undefined--
17.687312   --undefined--
17.697312   --undefined--
17.707312   --undefined--
17.717312   --undefined--
17.727312   --undefined--
17.737312   --undefined--
17.747312   --undefined--
17.757312   --undefined--
17.767312   --undefined--
17.777312   --undefined--
17.787312   --undefined--
17.797312   --undefined--
17.807312   --undefined--
17.817312   --undefined--
17.827312   --undefined--
17.837312   --undefined--
17.847312   --undefined--
17.857312   --undefined--
17.867312   --undefined--
17.877312   --undefined--
17.887312   --undefined--
17.897312   --undefined--
17.907312   --undefined--
17.917312   --undefined--
17.927312   --undefined--
17.937312   --undefined--
17.947312   --undefined--
17.957312   --undefined--
17.967312   --undefined--
17.977312   --undefined--
17.987312   --undefined--
17.997312   --undefined--
18.007312   --undefined--
18.017312   --undefined--
18.027312   --undefined--
18.037312   --undefined--
18.047312   --undefined--
18.057312   --undefined--
18.067312   --undefined--
18.077312   --undefined--
18.087312   --undefined--
18.097312   --undefined--
18.107312   --undefined--
18.117312   --undefined--
18.127312   --undefined--
18.137312   --undefined--
18.147312   457.286326
18.157312   441.627331
18.167312   437.797914
18.177312   439.017304
18.187312   438.920034
18.197312   438.380109
18.207312   440.029445
18.217312   440.736117
18.227312   438.940767
18.237312   439.368602
18.247312   439.764662
18.257312   438.940516
18.267312   440.307692
18.277312   439.881444
18.287312   439.834021
18.297312   438.857731
18.307312   439.278410
18.317312   439.632044
18.327312   440.140712
18.337312   440.684004
18.347312   440.464759
18.357312   440.656883
18.367312   438.786065
18.377312   436.993928
18.387312   440.966910
18.397312   441.403709
18.407312   441.389329
18.417312   442.727692
18.427312   498.824420
18.437312   --undefined--
18.447312   --undefined--
18.457312   252.725871
18.467312   249.248910
18.477312   252.477384
18.487312   251.334390
18.497312   246.969311
18.507312   243.145387
18.517312   244.096531
18.527312   244.939177
18.537312   244.928593
18.547312   244.069614
18.557312   241.606910
18.567312   241.646467
18.577312   241.456727
18.587312   241.315786
18.597312   242.731171
18.607312   242.980129
18.617312   242.618371
18.627312   242.208009
18.637312   242.991612
18.647312   242.657557
18.657312   242.285170
18.667312   242.173207
18.677312   242.363796
18.687312   243.674720
18.697312   241.757889
18.707312   242.028740
18.717312   243.585916
18.727312   242.294527
18.737312   242.564747
18.747312   241.530643
18.757312   243.866386
18.767312   241.095034
18.777312   242.854467
18.787312   243.298223
18.797312   242.815362
18.807312   242.249016
18.817312   241.400563
18.827312   243.287707
18.837312   244.654904
18.847312   245.350389
18.857312   247.917113
18.867312   241.810585
18.877312   --undefined--
18.887312   --undefined--
18.897312   --undefined--
18.907312   --undefined--
18.917312   --undefined--
18.927312   --undefined--
18.937312   --undefined--
18.947312   --undefined--
18.957312   --undefined--
18.967312   --undefined--
18.977312   --undefined--
18.987312   --undefined--
18.997312   --undefined--
19.007312   --undefined--
19.017312   438.590329
19.027312   439.204018
19.037312   440.444817
19.047312   438.068036
19.057312   439.181538
19.067312   440.721032
19.077312   439.044776
19.087312   438.370098
19.097312   439.640358
19.107312   439.013388
19.117312   439.551718
19.127312   440.025052
19.137312   439.263450
19.147312   438.559428
19.157312   439.703812
19.167312   439.934343
19.177312   439.978631
19.187312   439.497071
19.197312   440.560763
19.207312   440.535712
19.217312   437.600898
19.227312   438.561032
19.237312   440.106913
19.247312   440.464187
19.257312   439.198810
19.267312   440.984533
19.277312   --undefined--
19.287312   --undefined--
19.297312   --undefined--
19.307312   265.817167
19.317312   259.796251
19.327312   261.019562
19.337312   259.256020
19.347312   255.437506
19.357312   248.729679
19.367312   247.796257
19.377312   248.477442
19.387312   248.855735
19.397312   246.501367
19.407312   244.113012
19.417312   242.562100
19.427312   243.190947
19.437312   242.349689
19.447312   244.163699
19.457312   244.137684
19.467312   244.966908
19.477312   244.829371
19.487312   244.264767
19.497312   243.583195
19.507312   243.068600
19.517312   241.790303
19.527312   243.240844
19.537312   243.271429
19.547312   243.044839
19.557312   243.424143
19.567312   242.606207
19.577312   241.700981
19.587312   241.960169
19.597312   243.127182
19.607312   243.977226
19.617312   242.799990
19.627312   241.102576
19.637312   243.997442
19.647312   243.956085
19.657312   242.698086
19.667312   257.857725
19.677312   262.467765
19.687312   267.094067
19.697312   269.801350
19.707312   266.939440
19.717312   265.188188
19.727312   264.260308
19.737312   263.212581
19.747312   262.970604
19.757312   262.634389
19.767312   261.708470
19.777312   261.004386
19.787312   261.622333
19.797312   261.689090
19.807312   260.143715
19.817312   259.170852
19.827312   258.036278
19.837312   257.946611
19.847312   261.370900
19.857312   262.384975
19.867312   262.470459
19.877312   260.335485
19.887312   --undefined--
19.897312   --undefined--
19.907312   --undefined--
19.917312   --undefined--
19.927312   --undefined--
19.937312   --undefined--
19.947312   --undefined--
19.957312   --undefined--
19.967312   --undefined--
19.977312   --undefined--
19.987312   --undefined--
19.997312   --undefined--
20.007312   --undefined--
20.017312   --undefined--
20.027312   --undefined--
20.037312   --undefined--
20.047312   445.093458
20.057312   441.350060
20.067312   440.869851
20.077312   438.589323
20.087312   438.870540
20.097312   440.463630
